text,target
1 hora esperando bus de copesa nte sur cuando putas van a hacer algo al respecto?? @usuario,0
osea un cuaderno de putas hojas en blanco de 200 hojas puedo ir a un supero y no va a costar mas de putos 100 pesos osea les costo 5 euros,0
a mí me gustan mas grandes que no me quepa en la boca los besos que quiera darme y que me vuelan loca,0
jajaja pues ya casi se nos acaba octubre y ni sus luces así que tal vez y no está tan loca la idea,0
a mi ya me mató desde hace 2 años en cd. carmen con sus putas reformas ahora tengo que hablar inglés en mi propio país para trabajar !,0
en los últimos dos días el audio de roulette en youtube ha aumentado casi 20000 views! wig keep streaming putas!😱🙆🏻,0
si eres hombre y pides panini de 4 quesos en starbucks no es mejor pedir una verga en tus nalgas (?),1
madre del alto manhattan demanda arresto conductor atropelló hija,0
hermano déjate caer algo de @usuario los tienes más cepillados que al joto de la chofis,0
paraguay y peru no pueden hacer un pinche gol para dejar fuera a los putos cocainos chingada madre.,1
¿por que verga mis vecinos son tan perros asquerosos? alv,1
@usuario  el magistrado ha de dormir a toda madre con su buen varo por la liberación del ogt poca madre que violó y mató a la nena! hdp!,1
con el “agua loca” de que nos ganaron… ¡nos ganaron!,0
@usuario con las amistades es otro rollo con los demás soy amargado chinguen a su madre todos,1
¿saben lo cansado que es stalkear a todos mis ex? y más cuando los culeros no publican nada en días. me cagan pinches putos.,1
complaciendo a mi amor con sus fantasías ! #hotwife #putita,0
ya borre mis tweets intensos es que si me stalkea 😂  que oso! no te preocupes no estoy tan loca  😙,0
"últimamente como me caga que me digan ""échale ganas"" o ""¿cómo estás?"". pónganse verga coño.",1
@usuario buenos diaaas☔☔ a toda madre......que siga lloviendo,0
si valer verga es estar de moda entonces me veo fabuloso.,0
una noche loca... (@usuario barezzito in miguel hidalgo df distrito federal),0
estuviéramos cojiendo pero estás dormido disque porque estás cansado y así no se putas puede!,0
como robar un beso: acércate y dile que cierre los ojos y que pida un deseo que le vas a soplar a la pestaña. siéntate en su verga.,0
putas canciones que se convierten en la máquina del tiempo.,0
el festejo de argentina hasta a mi me contagió “y no me importa lo que digan esos putos periodistas la puta que los pario y dale hooooo”,1
¿se puede ser antisocial y de autoestima baja y aún así pensar que eres una verga?,0
aquí cogiendome al vecino! aguanto toda mi verga ! rt y cogemos! ;),0
los renglones torcidos de dios,0
#undisfrazparaocultar que me traes bien pendeja bb ♥️,0
@usuario ahora ofrezcan una disculpa por las mentiras que dicen y la manipulación tendenciosa de la información. ya sé no tienen madre. hdspm,0
cuando la vida te dice ya reprobaste taller  pero como son los mismos profesores te chingas en tecnologías y teoría 💔💔💔,0
cuando lo hago soy loco joto ese tipo de cosas creo que esto llegará a su final en las siguientes generaciones de hombres,0
a mí no novio deberías aclarar nuestra situación luego cada pinche loca que no te supera sigue mamando gracias.,0
aquí la respuesta. y esos que no lo sepan y estén mamando primero informense. que pueda o no gustar es otro rollo,0
la cosa es seguir mamando del erario asi como tunas!,0
es viernes. y mi verga lo sabe !!!!  seguro hoy no dejará de pararse  ponerse caliente dura venosa y húmeda !!,0
rikas y jugosas tetas de esta  hermosa  #cdmx  #hermosa #calientes #tetonas #cdmx #linda recomienden y retuiten para co…,0
no digas mamadas aguilera es un pendejo que hasta sus putos propios solos se le olvidan #nojodas,1
quien fue el jijo de la tiznada que los  dejo plantada!,1
les puedo decir pocas cosas de lo que vi e hice hoy... sólo les aviso que en @usuario regalaremos pases para la premiere de ¡madre!,0
ya valimos verga en la wwiii y sus represalias wey,0
a los hombres buenos les tocan las mujeres más putas y desgraciadas. *********,1
aaaaah qué rico mama este putito jejeje de quieren ver cómo le desmadro el culo?,1
deja de tuitear y ponte a hacer los examenes alaverga puto de mierda joto,1
de mi parte ya sacaste boleto para mandarte a la verga y en clase premier!,1
odio las putas inyecciónes neta con todo mi pinche seeeeeer jajajajaja :(,0
me fascina tu ternura y me vuelve loca tu calentura. 😍😏,0
@usuario te dieron en tu madre dr. tamez jajaja,0
@usuario @usuario tengan tantita madre trabajen x soluciones en lópez mateos sur seguramente ustedes viajan en helicóptero @usuario,1
putos vaqueros crei en ustedes y me salen con esas mamadas.,1
"estoy en esa etapa de la vida llamada ""desde que me vale verga todo soy más feliz"".",0
la lluvia sigue... que poca madre :(,0
está bien naco crearse una cuenta fake para ver las cosas de alguien tengan tantita madre,0
@usuario esooooooo! si claro fui con la hijas de su madre! jejejej,0
wau  que  buena estas   un culo rikisimo para chupartelo  todito  y meterte toda mi verga dejarte llena de leche,0
a mi me trae loca la hija de terra penelope me gusta mucho esa baby su marido baterista y su niño ella mujer bonita,0
que pedo con la loca de la.comida. ella traga pa vivir nomas jajajaj ay quiero unos camarones con pulpo y vaca marina,0
"estoy intentando algo nuevo a lo que le llamó: ""chingue su madre la vida haber qué pedo qué pasa""",0
awuevo mis changos!!! adiós putos gringos de mierda!!,1
y así hablan un par de putos calderonistas operadores del pri . les interesa que un tecnocrata les tape el negocio,1
@usuario cállate ya hijo de puta mientras más hablas se ve el miedo que tienes de que hayan descubierto todas tus putas mentiras de mierda,1
2 de lengua 👅 con salsa de la verga que pica jajajaja,0
que bueno que me bloquearon @usuario eso demuestra la porquería que son. pucheta vas y chingas a tu puta madre. <url>,1
"""secu ni que la verga hable bien hijo de su pinche madre"" al parecer fue la respuesta. nunca más.",0
@usuario @usuario chinga tu madre hocicon de mierda vendido.,1
@usuario mismo cuento mismo mártir mismas mamadas de siempre 😒 neta que caes mal puto anciano orate y mitómano @usuario_ vete alv infeliz!,1
piojo .esperamos que se enfrenten otra vez leon vs.america en final para que vuelvas a llorar como marica .hijo de televisa,0
se acabo una amistad de 7 años por 50 putos pesos 🙄🙄🙄,0
sólo los putos le ponen azúcar a su café porque les sabe “amargo”. pinches maricones.,1
no hay verga ni dildo pero si hay vela #gaydildo #dildogay,0
el pinche perro fin a la verga ahí te veo chingón.,0
quién sabe a cual de sus putas se los ande mandando,1
pensar que todos los que escuchan reggueton son putas o pendejos es como creer que todo el que escucha a bethoven es una mente brillante.,0
vestida dw monja &amp; disparando como loca en @usuario 😈😘 amo a esa perra!! 💓👊,0
que pinche maña y su maldito morbo sobre la conversación de luis gerardo mendez como si ustedes no lo hicieran.. y son bien putas,1
de tomar solo había tequila lo siento por todos los putos que “se les hace muy fuerte”,1
11 de cada 10 fotos que subo son ss de conversaciones mías que obviamente a todos les vale verga pero ps no lo puedo evitar 🤷…,0
@usuario @usuario el señor tiene el superpoder de hablar mierda cagar la madre y cambiar su color de piel a color naranja🤷🏽,1
que siempre no. si voy a salir a las putas 4 pm 💖💖💖,0
nos urge que levante el muro no se quieran meter a méxico los putos gringos.,1
quisiera saber porque mis amigas tienen amigas putas 🤦🏻‍♀️😩 como quisiera decirles que qué pedo con sus amistades,1
la madre naturaleza es realmente imponente. ¡eso si es poder y no las estúpidas bombas con las que dañan el planeta!,0
pinches tuiteras putas solo saben ganar seguidores subiendo fotos de su culo y de sus chichis.,1
ah cómo chingan las putas maestras del colegio atenea ya les dije que regresaremos el viernes a la verga.,1
savater sobre el referéndum del 1-o: &amp;quot;los intelectuales somos como las putas&amp;quot;,0
licenciada de mi materia de desarrollo organizacional vas y chingas a tu madre muy neta.,1
jajajaja esa sandra sí que esta loca  pero así la quiero,0
lluviosos días ..!! amo que llueva aunque se inunde :.!! y todo valga verga,0
nunca he ido a partidos de fútbol porque soy medio marica para esos pero si a conciertos y casi morir aplastada 😕🙄,0
la loca pareces tu pajuo agarra tu mecedora ponte a tejer es mi ultimo comentario para ti ya puedo…,0
mmmta pues no veo ni por qué tendrían no te he visto ni chancear una sola vez nada que ver gente loca.,0
¿ya postearon que aman este clima que está de la super verga?,0
nembre mejor rumbale a la verga de mi vida no quiero enamorarme ❌❤❌,0
y se la tragaron completa los hdp y les valió madre 😂😂😂,1
hdp ni ganas de volver a río grande con toda esa gente de mierrrrrda,1
pinche maricon se le hubiera trensado a un tiro saca su pistola el ojete,1
qué rico que los dos por fin estemos en el mismo canal y nos podamos entender aunque sea para valer verga.,0
servicio a caballeros gordita. sexy y te atiendo en hotel o motel. #putas #tamaulipas |,0
sicierto yo soy esa machorra cautivada de hasta adelante 🤓,0
"no es lo mismo 2013 que 2017 no es lo mismo la ""esperanza del #cambioverdadero""que estar hasta la madre del cambio...incluyendo sus voceros",0
@usuario @usuario como que tienes mucha fijación en el miembro masculino... has de ser maricon de closet... pues chiva eres lo más seguro es que si,1
@usuario hay que mandarlas a matar xd... están enfermas a ese tipo de fans también me refería :s. pobres bebés cada loca que se tienen que bancar 😭,0
hola. enviamos a subcontratista cuando es una zona foránea. la mensajería loca hará la entrega a la brevedad.,0
¿que putas con la peli de scooby-doo! en wwe? estoy flipando.,0
#mexicovshonduras mejor manden a honduras a actuar eso si lo hacen bien hay puro maricon ahi!,0
y los hdp de la @usuario reteniendo las donaciones @usuario hagan algo!! @usuario @usuario,1
@usuario bueno hijo de tu pinshi madre quieres pelea en llamada o que berga? :v,1
@usuario pero pues ni modo que los case... jajaja mi gata es una luchona!,0
en este #miercolesdeculos no puede faltar el aporte de fer! 😈🤤  #fer #putita #tiernita #teen,0
'los del bloomberg me la pelan los del reforma son unos pendejos no los ve nadie we': pedrito sola,1
que bonitas nalgas tienes... sabias ? quiero mamar tu ano,1
ya van 2 veces que me traban con sus putos videos de gemidos con mi mama aun lado no se pasen de verga jajajaja😂😂,0
aquí me juego la vida o leo el libro o leo las diapos porque nuestro capítulo es de mil putas hojas. *literal*,0
putos vecinos poniendo “me dediqué a perderte” ☹️😡,1
@usuario @usuario @usuario son verdaderamente y sin duda unos hijos de puta!! no tienen madre no tienen perdón! ojalá lo robado haga que mueran en,1
o sea idiota me costó un puto año superarte no puedes enviarme un mensaje como si nada hubiera pasado ok?,1
como cada año va a estar el clima de la verga para mi cumpleaños.  gracias vida no mms.,0
"""quien sepa 50 cosas de mi le pagó una peda"" que pinche weba mejor me la pago yo y tu y tus juegos váyanse a la verga",0
me siento como si estuviera peda a la verga sin estar peda a la verga.,0
hubo un tiempo en que me di cuenta que a todas mis ex se las estaba llevando la chingada hasta llegué a pensar que tenía la verga maldita.,1
recuerdo hace dos años un joto me copio el disfraz en el cetis pero lo hizo todo culero y cuando llegue yo se...,0
se los dije!!! puta madre 1-1 😤 #fueraosorio,0
yenni rivera contando sus experiencias de luchona. #masterchefmx,0
"-¡partansé sus putas perras madres! ""yo ayudando amablemente a dos  parroquianos a arreglar sus diferencias""",0
en fin que la mamen y la vuelvan a mamar los putos maras chilenos de cagada malditos nacos sobrevalorados.,1
@usuario pinches putos de todos modos no les harás caso que acepten su nivel de pendejismo y trasciendan su lado puto o eso pienso vea',1
después vali verga muchas semanas y te me olvidaste. pudimos ahorrarnos mucho desmadre sí desde ese día hubiera entendido tus sonrisas.,0
pegelagarto @usuario ayer hoy mañana y siempre vas y chingas a tus putos padres maldito mal nacido corrupto fariseo demagogo lacra,1
hay homosexuales como luis gerardo méndez y hay putos como el que publicó el audio,1
cuando tu vida se resume a estar en un clubmediafest estás de la verga.,0
me estoy volviendo loca pinches series y luego mis fics q no he terminado aff,0
yaregresaron las putas de colosio y los infigentes frente a la delegacion y ya regerso luna y monrata mas vilezas?,0
son unos putos abusivos de mierda. iusacell nunca había hecho estas porquerías.,1
